 

[(76.11321687698363, 145.0675892829895), (67.84414529800414, 148.16615402698517), (59.946713447570794, 151.05046570301056), (53.04656982421874, 155.633043050766), (93.85615110397337, 162.07737028598785), (86.54055833816527, 161.75858795642853), (80.07428169250487, 162.2928249835968), (71.0748767852783, 161.37580633163452), (98.08145284652709, 172.48457193374634), (90.92164278030394, 171.6384243965149), (82.61359691619872, 171.29938960075378), (72.5421094894409, 170.18152356147766), (96.01462125778197, 182.03359723091125), (86.1910843849182, 180.81717252731323), (78.54096651077269, 178.82756173610687), (70.50998926162718, 175.92851758003235), (84.06028032302855, 187.29224145412445), (77.9515242576599, 185.99199056625366), (72.66917467117308, 184.4540798664093), (65.33361196517943, 182.14482307434082), (50.21124601364135, 166.8650633096695)]



[(49.973759651184075, 72.0107227563858), (46.100935935974114, 74.15667057037354), (41.41452312469482, 77.78355807065964), (38.29175233840942, 84.39177006483078), (56.304702758789055, 64.63621526956558), (54.047548770904534, 68.5265725851059), (51.13220214843749, 72.75933176279068), (46.956396102905266, 77.75473773479462), (64.34388399124146, 62.88399517536164), (61.02607011795043, 67.47053414583206), (57.0788025856018, 73.72579246759415), (51.7935562133789, 81.67240083217621), (66.6551685333252, 64.39816117286682), (63.88895988464355, 69.4370949268341), (60.29216051101684, 75.71506530046463), (55.04617452621459, 84.0785202383995), (64.61695432662964, 68.59985947608948), (63.094089031219475, 72.9923477768898), (61.07841968536376, 78.31835836172104), (56.89742803573608, 86.08516037464142), (38.073091506958, 95.34767836332321)]



[(48.178060054779046, 71.17789328098297), (44.42574977874755, 73.84750753641129), (40.16216039657592, 77.6936674118042), (37.15054035186767, 84.8245444893837), (55.59367418289184, 63.67009252309799), (53.34138393402099, 67.48008459806442), (50.41502952575683, 72.00125366449356), (45.961968898773186, 77.51301616430283), (63.7216830253601, 62.06391423940659), (60.5592656135559, 66.0629877448082), (56.684761047363274, 72.3099222779274), (50.82645177841186, 80.83773761987686), (66.08627557754517, 63.41029018163682), (63.53470802307128, 68.24071615934372), (59.80243206024169, 74.3743845820427), (54.198968410491936, 82.84884631633759), (64.20242071151733, 67.42097318172455), (63.15503597259521, 71.19032889604568), (61.10449075698852, 76.94383800029755), (56.512055397033684, 84.61615562438965), (37.63515472412109, 94.40055638551712)]


[(48.178060054779046, 71.17789328098297), (44.42574977874755, 73.84750753641129), (40.16216039657592, 77.6936674118042), (37.15054035186767, 84.8245444893837), (55.59367418289184, 63.67009252309799), (53.34138393402099, 67.48008459806442), (50.41502952575683, 72.00125366449356), (45.961968898773186, 77.51301616430283), (63.7216830253601, 62.06391423940659), (60.5592656135559, 66.0629877448082), (56.684761047363274, 72.3099222779274), (50.82645177841186, 80.83773761987686), (66.08627557754517, 63.41029018163682), (63.53470802307128, 68.24071615934372), (59.80243206024169, 74.3743845820427), (54.198968410491936, 82.84884631633759), (64.20242071151733, 67.42097318172455), (63.15503597259521, 71.19032889604568), (61.10449075698852, 76.94383800029755), (56.512055397033684, 84.61615562438965), (37.63515472412109, 94.40055638551712)]



 

[(46.67298316955566, 70.55081784725189), (43.51867675781249, 72.49830275774002), (40.02184867858886, 75.96867799758911), (37.13951110839843, 82.87645250558853), (54.90064144134521, 62.446489334106445), (52.75059700012206, 66.28040760755539), (49.969396591186516, 70.55420994758606), (45.604276657104485, 76.01345121860504), (62.17359066009521, 60.95428436994553), (59.6271800994873, 64.95708793401718), (55.882852077484124, 71.07499122619629), (50.05990505218505, 79.51611399650574), (65.01230478286743, 62.19274520874024), (62.64990091323852, 66.94559097290039), (58.902804851531975, 72.97084987163544), (53.36737632751464, 81.55639350414276), (63.37998390197753, 66.49190694093704), (62.21542596817016, 70.29899507761002), (59.82439756393432, 75.51806062459946), (55.74090957641601, 83.30334395170212), (37.60437011718749, 93.59577119350433)]


[(46.66674613952636, 70.52994579076767), (43.876984119415276, 72.59196102619171), (40.26341199874877, 75.91801553964615), (37.32959032058715, 82.47866928577423), (54.73986625671386, 62.173781991004944), (52.38292694091796, 66.17845684289932), (49.68376636505126, 70.72209388017654), (45.12019157409667, 76.1445227265358), (62.2726821899414, 60.754832625389106), (59.753186702728264, 64.62458699941635), (55.76389789581298, 70.6432056427002), (50.04900455474853, 78.90124887228012), (64.90877866744995, 62.10862487554551), (62.63528108596801, 66.88514024019241), (58.73734474182128, 72.90057957172394), (53.36828470230102, 80.93715995550156), (63.65244626998901, 66.23452037572861), (62.39126443862914, 70.23954570293427), (59.688677787780755, 75.71202993392944), (55.599045753479, 82.92343497276306), (37.63044834136962, 93.03989231586456)]



[(45.05046844482421, 70.60862749814987), (42.33261108398437, 72.59880781173706), (39.40372467041015, 75.95115423202515), (37.0874261856079, 82.55370229482651), (54.43050384521484, 61.95802688598633), (52.224454879760735, 65.85556268692017), (49.49403047561645, 70.36057233810425), (45.093762874603264, 75.89592307806015), (62.427728176116936, 60.51139622926713), (59.700608253479, 64.7622549533844), (55.745530128479, 70.74139505624771), (49.79491710662841, 79.13745045661926), (64.51184034347534, 61.86911880970002), (62.31345891952514, 66.98595196008682), (58.249933719635, 73.60735684633255), (52.92689323425292, 81.2410032749176), (62.7428913116455, 66.56211465597153), (61.843149662017815, 70.42650550603867), (59.365167617797844, 75.61608105897903), (55.013995170593255, 83.28155189752579), (37.17824935913085, 92.85067945718765)]



[(45.7981252670288, 69.68082547187805), (42.949762344360344, 71.66628688573837), (39.75484371185302, 74.90808963775635), (37.300887107849114, 81.38362795114517), (54.451532363891594, 61.27125799655914), (52.44133472442626, 64.82641071081161), (49.7718858718872, 69.20836597681046), (45.247714519500725, 74.73363429307938), (62.48582124710082, 59.94010269641877), (59.863944053649895, 63.75023871660233), (55.94827651977538, 69.75246012210846), (50.06726503372192, 77.59801268577576), (64.39277172088623, 61.37948602437974), (62.37153768539428, 66.1040809750557), (58.684301376342766, 72.0836466550827), (53.25983047485351, 79.6680137515068), (62.437655925750725, 66.00563496351242), (61.63261413574218, 69.5263347029686), (59.51591491699218, 74.45493757724762), (55.37979841232299, 81.59247994422913), (37.62059211730956, 91.90863937139511)]



[(46.46305561065673, 69.59147930145264), (43.5819125175476, 71.47187948226929), (40.25010108947753, 74.69315439462662), (37.727193832397454, 81.98502480983734), (54.55485105514526, 60.98450034856796), (52.44569778442382, 64.68627065420151), (49.81151819229125, 69.14751470088959), (45.72802305221557, 74.1008323431015), (62.30729341506957, 59.72875356674195), (59.50170993804931, 63.69361191987992), (55.881071090698235, 69.41659212112427), (50.45942544937133, 76.80876106023788), (64.27122116088867, 61.24875247478486), (62.20386028289794, 65.80235302448273), (58.533425331115716, 71.65647983551025), (53.43505382537841, 78.93703490495682), (62.80765056610107, 64.80016887187958), (61.74126148223876, 68.42944085597992), (59.483084678649895, 73.75536382198334), (55.363326072692864, 81.30180448293686), (38.039417266845696, 90.85823982954025)]



[(46.700749397277825, 68.63229721784592), (43.73499155044555, 70.83737522363663), (40.30031204223632, 74.30166095495224), (37.71295309066772, 81.10166430473328), (54.45703983306884, 60.66693842411041), (52.37642526626586, 64.11539018154144), (49.70672607421874, 68.35681110620499), (45.920319557189934, 73.27530026435852), (62.022049427032464, 59.415009319782264), (59.37588214874267, 63.43372821807862), (55.74448585510253, 69.15576338768005), (50.55813789367675, 75.94992756843567), (64.0221905708313, 60.81716090440751), (62.0821452140808, 65.2855709195137), (58.22030067443847, 71.51651501655579), (53.591644763946526, 78.16863030195236), (62.45243310928344, 64.49515521526337), (61.398625373840325, 68.26857268810272), (59.22155857086181, 73.49482297897339), (55.581836700439446, 80.11864989995956), (38.80429744720458, 90.53884416818619)]


 

[(47.54325628280639, 68.49957972764969), (44.56908702850341, 70.16182154417038), (40.56725978851318, 73.32792162895203), (37.52471208572387, 80.01110404729843), (54.3819236755371, 60.05897015333176), (52.338094711303704, 63.45759183168411), (49.838376045227044, 67.55749583244324), (46.049337387084954, 72.53374457359314), (61.75743341445922, 59.01894718408585), (59.18902158737182, 63.111416101455696), (55.630123615264885, 68.51176500320435), (50.52118062973022, 75.18297493457794), (63.82797718048095, 60.47837644815446), (61.82852983474731, 65.01044780015945), (58.0370807647705, 70.96473544836044), (53.36887121200561, 77.62499928474426), (61.85892820358276, 64.28875654935837), (60.85528135299682, 68.00445824861526), (58.76280784606933, 72.90664404630661), (55.07773876190185, 80.1090681552887), (37.529211044311516, 89.82627153396606)]



[(47.82899379730224, 68.32805961370468), (44.86056804656982, 69.77357625961304), (40.85067987442016, 73.04574519395828), (37.560052871704094, 79.32905405759811), (54.14613962173461, 59.391039311885834), (52.17381477355956, 62.6137912273407), (49.79395866394042, 66.86332941055298), (46.06186151504516, 71.9046351313591), (61.50697231292724, 58.45024466514588), (58.94074916839599, 62.262445986270905), (55.33979415893554, 67.90698856115341), (50.58105468749999, 74.3258062005043), (63.41330766677856, 59.916176497936256), (61.5285301208496, 64.38197046518326), (57.83051490783691, 70.47118484973907), (53.41308116912841, 76.80819779634476), (61.25867128372192, 64.30094182491302), (60.43163537979125, 67.63094544410706), (58.71959209442138, 72.44376629590988), (55.171465873718255, 79.14078623056412), (37.39877700805663, 88.26374620199203)]



[(47.33425855636596, 66.72880321741104), (44.567685127258294, 68.61359059810638), (40.96800327301025, 71.83760046958923), (37.88848400115966, 77.67282664775848), (53.980879783630364, 58.79735916852951), (52.071325778961175, 61.86710983514786), (49.758825302124016, 65.83283185958862), (45.80321788787841, 70.92176467180252), (61.34762048721313, 58.01803976297379), (59.00256872177123, 61.51789247989655), (55.493752956390374, 66.90429747104645), (50.54313898086547, 73.21620762348175), (63.275363445281975, 59.53158617019654), (61.56108140945434, 63.60739499330521), (57.935843467712395, 69.16047602891922), (53.537085056304925, 75.61618119478226), (61.3588786125183, 63.48724454641343), (60.574793815612786, 66.6066500544548), (59.01859760284423, 71.31563633680344), (55.31244277954101, 77.8249642252922), (38.025305271148675, 85.56862235069275)]



[(48.30221414566039, 66.49281442165375), (45.02690076828002, 68.24788838624954), (40.90742111206054, 71.59226775169373), (37.80494213104247, 77.82478898763657), (54.07143831253051, 58.42414051294327), (52.19434976577758, 61.54899090528488), (50.04768848419189, 65.62088191509247), (46.089649200439446, 70.6591647863388), (61.54167652130126, 57.85210222005845), (58.93641471862792, 61.41203016042709), (55.59320926666259, 66.73723965883255), (51.032159328460686, 72.98678398132324), (63.421075344085686, 59.34697955846787), (61.61810159683227, 63.38584452867509), (58.25905323028564, 69.05530840158463), (53.81832361221313, 75.36457121372223), (62.39500522613525, 62.36920952796937), (61.36596679687499, 65.83472192287445), (59.24963951110839, 70.85572510957718), (55.334243774414055, 77.67891615629196), (38.47269058227538, 86.26016646623611)]



[(47.98925399780273, 65.54636836051941), (44.82467651367187, 67.51459389925003), (41.136503219604485, 70.81509500741959), (38.15083980560302, 76.53718650341034), (53.872289657592766, 57.82637983560562), (51.979022026062005, 60.82014620304108), (49.73093748092651, 64.89788889884949), (45.956826210021966, 69.91152584552765), (61.518301963806145, 57.30444073677064), (58.770475387573235, 60.56242793798447), (55.33854246139526, 65.66050440073013), (50.95460414886474, 72.18959659337997), (63.34593772888183, 58.806189894676216), (61.3719892501831, 62.597350180149085), (57.83798217773437, 68.13732594251633), (53.67676734924316, 74.39290344715118), (62.331712245941155, 62.111835479736335), (61.2930679321289, 65.26485532522202), (58.96768569946288, 69.98680919408798), (55.03480911254882, 76.29839390516281), (38.90770196914672, 83.85347127914429)]



[(47.90848731994628, 66.0072934627533), (44.66989517211913, 67.65975326299667), (41.088545322418206, 70.73143154382706), (38.0143117904663, 76.53442651033401), (54.144973754882805, 57.57289230823517), (52.19591617584228, 60.37185698747635), (50.055713653564446, 64.1381961107254), (46.20986938476562, 69.38306540250778), (61.45904302597045, 57.19061136245728), (58.73682260513305, 60.40204793214798), (55.394997596740716, 65.5109578371048), (51.14534139633178, 71.86410516500473), (63.322949409484856, 58.75675410032273), (61.33941650390624, 62.60177493095399), (58.10548782348632, 67.94017732143402), (53.77947807312011, 74.04086977243423), (62.41433858871459, 61.650052964687355), (61.469428539276116, 64.85267758369446), (59.29747581481933, 69.55426007509232), (55.08911132812499, 76.2378180027008), (38.77859115600585, 84.26320195198059)]


 

[(47.78741598129272, 65.35968393087387), (44.47671890258788, 67.13267594575882), (40.76693058013915, 70.21239012479782), (37.700529098510735, 76.17353081703186), (53.65495204925537, 57.095976769924164), (51.85715675354003, 59.76322531700134), (49.82985019683837, 63.43922317028046), (46.26423597335815, 68.30619245767593), (60.99515676498413, 56.678235232830055), (58.187799453735344, 59.94314432144165), (55.073597431182854, 65.00864535570145), (50.633268356323235, 71.14546179771423), (62.85228252410888, 58.316657245159156), (60.77493667602538, 62.23370701074601), (57.42067337036132, 67.66613066196442), (53.180150985717766, 73.4966379404068), (61.847376823425286, 61.48203134536744), (60.92079877853393, 64.62580114603043), (58.68267059326171, 69.44757789373398), (54.541597366333, 75.96476018428802), (38.31243753433227, 84.10248398780823)]



[(47.324295043945305, 64.42216873168945), (44.235963821411126, 66.54668122529984), (40.3614592552185, 69.92744117975235), (37.66687631607055, 75.68565666675568), (53.62810134887695, 56.63951396942139), (51.82076454162597, 59.2940890789032), (49.667644500732415, 63.03222119808197), (46.05957984924316, 68.04140210151672), (60.911829471588135, 56.240497827529914), (58.36011171340942, 59.449662566185), (55.08399009704589, 64.5085921883583), (50.61196088790893, 70.80062538385391), (62.75908470153808, 57.93139100074769), (60.938866138458245, 61.774565577507026), (57.66929626464843, 67.08253294229507), (53.21112155914306, 73.06231766939163), (61.959986686706536, 61.424115300178535), (61.056990623474114, 64.57503855228424), (58.98908615112304, 69.1029042005539), (54.58688020706176, 75.54993510246277), (38.52540493011474, 83.57056260108948)]



[(47.416105270385735, 64.54452216625214), (44.34662818908691, 66.16192191839218), (40.43838500976562, 69.38692063093185), (37.38128185272216, 75.20031720399857), (53.087475299835205, 56.142058074474335), (51.48962974548339, 58.86075139045715), (49.50562477111816, 62.44782865047455), (45.772454738616936, 67.53859519958496), (60.26974439620972, 55.72826564311982), (57.82023668289184, 59.18696880340576), (54.70691442489623, 63.93451362848282), (50.244970321655266, 70.14514893293381), (62.3259687423706, 57.564975321292884), (60.53026914596557, 61.36274456977845), (57.1203589439392, 66.77698731422424), (52.959365844726555, 72.54872113466263), (61.38093709945678, 60.941560864448554), (60.54384469985961, 64.28219139575958), (58.4658122062683, 68.95408362150192), (54.50032711029052, 75.27004927396774), (38.363156318664544, 83.38516741991043)]



[(47.04697608947753, 63.178895115852356), (43.82306814193725, 65.20084351301193), (40.05386352539062, 68.65898340940475), (37.15906620025634, 74.46520149707794), (52.987046241760254, 55.75746148824692), (51.42692327499389, 58.27100157737732), (49.415102005004876, 61.82172328233719), (45.56679725646972, 66.89758211374283), (60.1772403717041, 55.4806610941887), (57.589609622955315, 58.83086711168289), (54.373383522033684, 63.71736288070679), (49.84079360961913, 69.63654667139053), (62.12746381759643, 57.114689648151405), (60.304427146911614, 61.04495108127595), (56.93603038787841, 66.44143849611282), (52.48542308807372, 72.1052697300911), (61.491072177886956, 61.18684977293015), (60.6169581413269, 64.48817700147629), (58.46684217453002, 68.96929800510406), (54.04090404510497, 75.16137063503265), (38.15502405166625, 81.91273301839828)]


 

[(46.911535263061516, 62.43476718664169), (43.85938882827758, 64.55222636461258), (40.14276981353759, 67.95811414718628), (37.41886854171752, 73.60475331544876), (52.70583629608154, 55.76807588338852), (50.91472148895263, 58.28930139541626), (48.877987861633294, 61.783296167850494), (45.210928916931145, 66.45361125469208), (59.71057891845703, 55.28319329023362), (56.996626853942864, 58.49375993013382), (53.91305923461913, 63.14890444278717), (49.63899135589599, 69.09550040960312), (61.81615591049194, 56.802747845649726), (59.98332023620605, 60.500825643539436), (57.044262886047356, 65.38613855838776), (52.63115644454955, 71.28980755805969), (61.43256425857543, 60.82578510046006), (60.659980773925774, 63.999883532524116), (58.69857788085937, 68.2866033911705), (54.35616016387939, 74.00654822587967), (38.14534664154052, 80.62053680419922)]



[(47.49893903732299, 61.65289431810379), (44.19394969940185, 63.21369230747223), (40.13976573944091, 66.91074997186661), (37.232530117034905, 72.80370444059372), (52.1660041809082, 55.64233660697937), (50.50374269485473, 57.835992872714996), (48.51131916046142, 60.83567976951599), (44.80439186096191, 65.67870408296585), (59.03642177581787, 54.90235805511475), (56.37976169586181, 57.84784644842148), (53.56857776641845, 62.2000926733017), (49.18345928192138, 68.29527139663696), (61.56063795089722, 56.380256116390235), (59.51602935791015, 59.82731848955155), (56.89310789108276, 64.40105259418488), (52.19477176666259, 70.6706178188324), (61.27575159072875, 60.43370962142945), (60.38286924362182, 63.52562159299851), (58.54933261871337, 67.56494969129562), (53.98412704467773, 73.42582941055298), (37.76658296585082, 80.78686863183975)]



[(47.299854755401604, 61.75995200872421), (44.02411937713622, 63.31799626350403), (39.842791557312005, 66.92588925361633), (36.98494434356689, 72.9026135802269), (51.61677360534668, 55.876961052417755), (50.122096538543694, 57.95866549015045), (48.23331356048583, 60.858241617679596), (44.60854768753051, 65.82355678081512), (57.78860092163086, 55.012138187885284), (55.82107543945312, 57.847345769405365), (53.15001010894775, 62.31569945812225), (49.00317192077636, 68.41280579566956), (60.79413414001465, 56.465596854686744), (59.154574871063225, 59.78807151317597), (56.59162759780883, 64.47706192731857), (52.145698070526116, 70.75185298919678), (61.11574172973632, 60.376582145690925), (60.34920215606689, 63.57794880867005), (58.56878757476806, 67.77217447757721), (54.24851417541503, 73.232761323452), (37.369601726531975, 80.93931287527084)]



[(46.303575038909905, 62.306286692619324), (43.20934295654296, 63.618222177028656), (39.145488739013665, 67.0097216963768), (36.330385208129876, 73.16091388463974), (50.87414503097534, 56.61717742681503), (49.42291259765624, 58.55759024620056), (47.69405364990234, 61.29952758550644), (44.11160945892333, 65.99755525588989), (56.438376903533936, 55.73329120874405), (54.81775760650634, 58.35019648075104), (52.493691444396966, 62.487951815128326), (48.412549495697014, 68.65994095802307), (59.555654525756836, 56.84502393007279), (58.11309814453124, 60.14146953821182), (56.057181358337395, 64.6778091788292), (51.787419319152825, 71.16235971450806), (60.42771577835082, 60.815252065658576), (59.706945419311516, 63.965004980564125), (58.19621086120605, 68.10107052326202), (54.00793075561523, 74.0875768661499), (36.65181398391723, 81.54248714447021)]



 

[(46.540861129760735, 62.878700494766235), (43.230128288269036, 64.32841658592224), (38.90007019042968, 67.7778509259224), (36.35865926742553, 73.77803832292557), (50.88891506195068, 57.48044192790985), (49.62654590606689, 59.0138840675354), (47.760272026062005, 61.925620436668396), (44.07782077789306, 66.4351424574852), (55.799217224121094, 56.70697420835495), (54.35707569122314, 58.82064074277878), (52.22612857818603, 63.00374507904053), (48.494668006896966, 68.90685707330704), (58.589344024658196, 57.710554003715515), (57.653696537017815, 60.7009157538414), (55.74372768402099, 65.39135187864304), (52.0497965812683, 71.70577794313431), (60.01274585723876, 61.23249292373658), (59.513769149780266, 64.43271428346634), (58.3489179611206, 68.8801458477974), (54.645295143127434, 74.87756073474884), (37.21744537353515, 81.61108016967773)]


[(45.687589645385735, 63.25901001691818), (42.50359296798705, 64.58362519741058), (38.1428575515747, 68.29167902469635), (35.91394901275634, 74.23257350921631), (50.30324935913085, 58.24435293674469), (49.12141799926757, 59.47363883256912), (47.55645275115966, 62.19029814004898), (44.303333759307854, 66.80541336536407), (54.35490131378173, 57.69930750131607), (53.338930606842034, 59.69000726938248), (51.594972610473626, 63.752185106277466), (48.44741821289062, 69.51613962650299), (57.255063056945794, 58.48001003265381), (56.55107975006103, 61.44843578338623), (55.31714916229247, 65.9326484799385), (52.06446647644042, 72.67245143651962), (59.62223052978515, 61.980839073658), (59.18480157852172, 65.15662729740143), (58.227660655975335, 69.66433435678482), (55.03778457641601, 75.76346844434738), (36.996431350708, 82.14075475931168)]



[(44.971904754638665, 64.78695720434189), (41.864819526672356, 66.20383501052856), (37.74807929992675, 69.59760636091232), (35.19797801971435, 76.09293401241302), (49.10797119140624, 60.16599655151367), (48.14173221588134, 61.251769065856934), (46.827142238616936, 63.630063235759735), (43.7147569656372, 68.75874996185303), (52.7099061012268, 59.95808959007263), (52.37669706344604, 61.60910367965698), (51.20691776275634, 65.25334596633911), (48.23475837707519, 71.57597690820694), (55.41120529174804, 60.58651685714722), (55.55987119674682, 63.02569359540939), (55.12868642807006, 67.18072235584259), (52.22664356231689, 74.53683614730835), (58.61253976821899, 63.37352156639099), (58.812775611877434, 65.88897049427032), (58.46928119659423, 70.54268807172775), (55.381922721862786, 77.47594714164734), (36.40873432159423, 84.49327021837234)]



[(43.06496143341064, 67.20611304044724), (39.752926826477044, 69.38429832458496), (36.1499261856079, 73.37957918643951), (34.48333024978637, 79.23316776752472), (46.49806022644042, 63.3545646071434), (46.57502174377441, 63.80607694387436), (45.96397876739501, 65.87930738925934), (43.571619987487786, 72.02491700649261), (50.262200832366936, 62.988480627536774), (50.70422172546386, 64.11093413829803), (50.300087928771966, 67.59236812591553), (48.36540699005126, 74.56785947084427), (53.201980590820305, 63.56116980314255), (54.18944835662841, 65.17323732376099), (54.38740968704223, 69.11611586809158), (52.488827705383294, 76.42714977264404), (57.43961334228515, 65.45095771551132), (57.99013137817382, 67.59419560432434), (58.251156806945794, 71.6885107755661), (55.94709634780883, 78.73047351837158), (36.613633632659905, 87.8035220503807)]


👍
[(42.67611980438232, 68.53515297174454), (40.46741008758544, 70.48000931739807), (36.7444896697998, 75.06541550159454), (34.99443054199218, 82.82156556844711), (45.12678623199462, 65.99129050970078), (45.98801136016845, 65.9737229347229), (46.686429977416985, 66.62501245737076), (45.67995071411132, 72.23052710294724), (49.16306018829345, 66.29209846258163), (49.93172407150268, 66.20021134614944), (50.73381900787353, 66.66638106107712), (50.37647008895873, 71.54069781303406), (52.77647495269775, 66.49598747491837), (53.74241352081298, 66.51965707540512), (54.69720840454101, 67.40833103656769), (54.616913795471184, 74.24743115901947), (56.21187686920165, 67.70159751176834), (57.76232242584228, 68.09703379869461), (58.55718612670898, 69.49558049440384), (57.42350578308105, 80.51191449165344), (39.72561836242675, 92.00000077486038)]


[(42.67611980438232, 68.53515297174454), (40.46741008758544, 70.48000931739807), (36.7444896697998, 75.06541550159454), (34.99443054199218, 82.82156556844711), (45.12678623199462, 65.99129050970078), (45.98801136016845, 65.9737229347229), (46.686429977416985, 66.62501245737076), (45.67995071411132, 72.23052710294724), (49.16306018829345, 66.29209846258163), (49.93172407150268, 66.20021134614944), (50.73381900787353, 66.66638106107712), (50.37647008895873, 71.54069781303406), (52.77647495269775, 66.49598747491837), (53.74241352081298, 66.51965707540512), (54.69720840454101, 67.40833103656769), (54.616913795471184, 74.24743115901947), (56.21187686920165, 67.70159751176834), (57.76232242584228, 68.09703379869461), (58.55718612670898, 69.49558049440384), (57.42350578308105, 80.51191449165344), (39.72561836242675, 92.00000077486038)]


[(42.67611980438232, 68.53515297174454), (40.46741008758544, 70.48000931739807), (36.7444896697998, 75.06541550159454), (34.99443054199218, 82.82156556844711), (45.12678623199462, 65.99129050970078), (45.98801136016845, 65.9737229347229), (46.686429977416985, 66.62501245737076), (45.67995071411132, 72.23052710294724), (49.16306018829345, 66.29209846258163), (49.93172407150268, 66.20021134614944), (50.73381900787353, 66.66638106107712), (50.37647008895873, 71.54069781303406), (52.77647495269775, 66.49598747491837), (53.74241352081298, 66.51965707540512), (54.69720840454101, 67.40833103656769), (54.616913795471184, 74.24743115901947), (56.21187686920165, 67.70159751176834), (57.76232242584228, 68.09703379869461), (58.55718612670898, 69.49558049440384), (57.42350578308105, 80.51191449165344), (39.72561836242675, 92.00000077486038)]


[(42.67611980438232, 68.53515297174454), (40.46741008758544, 70.48000931739807), (36.7444896697998, 75.06541550159454), (34.99443054199218, 82.82156556844711), (45.12678623199462, 65.99129050970078), (45.98801136016845, 65.9737229347229), (46.686429977416985, 66.62501245737076), (45.67995071411132, 72.23052710294724), (49.16306018829345, 66.29209846258163), (49.93172407150268, 66.20021134614944), (50.73381900787353, 66.66638106107712), (50.37647008895873, 71.54069781303406), (52.77647495269775, 66.49598747491837), (53.74241352081298, 66.51965707540512), (54.69720840454101, 67.40833103656769), (54.616913795471184, 74.24743115901947), (56.21187686920165, 67.70159751176834), (57.76232242584228, 68.09703379869461), (58.55718612670898, 69.49558049440384), (57.42350578308105, 80.51191449165344), (39.72561836242675, 92.00000077486038)]

 

[(42.67611980438232, 68.53515297174454), (40.46741008758544, 70.48000931739807), (36.7444896697998, 75.06541550159454), (34.99443054199218, 82.82156556844711), (45.12678623199462, 65.99129050970078), (45.98801136016845, 65.9737229347229), (46.686429977416985, 66.62501245737076), (45.67995071411132, 72.23052710294724), (49.16306018829345, 66.29209846258163), (49.93172407150268, 66.20021134614944), (50.73381900787353, 66.66638106107712), (50.37647008895873, 71.54069781303406), (52.77647495269775, 66.49598747491837), (53.74241352081298, 66.51965707540512), (54.69720840454101, 67.40833103656769), (54.616913795471184, 74.24743115901947), (56.21187686920165, 67.70159751176834), (57.76232242584228, 68.09703379869461), (58.55718612670898, 69.49558049440384), (57.42350578308105, 80.51191449165344), (39.72561836242675, 92.00000077486038)]


[(42.67611980438232, 68.53515297174454), (40.46741008758544, 70.48000931739807), (36.7444896697998, 75.06541550159454), (34.99443054199218, 82.82156556844711), (45.12678623199462, 65.99129050970078), (45.98801136016845, 65.9737229347229), (46.686429977416985, 66.62501245737076), (45.67995071411132, 72.23052710294724), (49.16306018829345, 66.29209846258163), (49.93172407150268, 66.20021134614944), (50.73381900787353, 66.66638106107712), (50.37647008895873, 71.54069781303406), (52.77647495269775, 66.49598747491837), (53.74241352081298, 66.51965707540512), (54.69720840454101, 67.40833103656769), (54.616913795471184, 74.24743115901947), (56.21187686920165, 67.70159751176834), (57.76232242584228, 68.09703379869461), (58.55718612670898, 69.49558049440384), (57.42350578308105, 80.51191449165344), (39.72561836242675, 92.00000077486038)]


[(42.67611980438232, 68.53515297174454), (40.46741008758544, 70.48000931739807), (36.7444896697998, 75.06541550159454), (34.99443054199218, 82.82156556844711), (45.12678623199462, 65.99129050970078), (45.98801136016845, 65.9737229347229), (46.686429977416985, 66.62501245737076), (45.67995071411132, 72.23052710294724), (49.16306018829345, 66.29209846258163), (49.93172407150268, 66.20021134614944), (50.73381900787353, 66.66638106107712), (50.37647008895873, 71.54069781303406), (52.77647495269775, 66.49598747491837), (53.74241352081298, 66.51965707540512), (54.69720840454101, 67.40833103656769), (54.616913795471184, 74.24743115901947), (56.21187686920165, 67.70159751176834), (57.76232242584228, 68.09703379869461), (58.55718612670898, 69.49558049440384), (57.42350578308105, 80.51191449165344), (39.72561836242675, 92.00000077486038)]


[(42.67611980438232, 68.53515297174454), (40.46741008758544, 70.48000931739807), (36.7444896697998, 75.06541550159454), (34.99443054199218, 82.82156556844711), (45.12678623199462, 65.99129050970078), (45.98801136016845, 65.9737229347229), (46.686429977416985, 66.62501245737076), (45.67995071411132, 72.23052710294724), (49.16306018829345, 66.29209846258163), (49.93172407150268, 66.20021134614944), (50.73381900787353, 66.66638106107712), (50.37647008895873, 71.54069781303406), (52.77647495269775, 66.49598747491837), (53.74241352081298, 66.51965707540512), (54.69720840454101, 67.40833103656769), (54.616913795471184, 74.24743115901947), (56.21187686920165, 67.70159751176834), (57.76232242584228, 68.09703379869461), (58.55718612670898, 69.49558049440384), (57.42350578308105, 80.51191449165344), (39.72561836242675, 92.00000077486038)]


