
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
[(203.28233814239502, 176.96741485595706), (177.60309219360352, 184.36180305480957), (146.49914932250977, 200.06818389892578), (119.95379877090454, 224.31282424926758), (252.23192310333252, 132.8551235198975), (237.19322776794434, 152.0717182159424), (217.25990438461304, 183.63579177856448), (176.79178190231323, 219.42074966430664), (290.0292134284973, 145.44210052490237), (275.8944139480591, 169.7895603179932), (248.92386674880981, 203.3528518676758), (201.98866367340085, 246.1657409667969), (294.61042642593384, 173.3972263336182), (286.55773544311523, 192.73021888732913), (263.75651264190674, 220.98058509826663), (218.18548965454102, 262.0677070617676), (288.52576446533203, 189.24012565612796), (282.37287998199463, 208.1049900054932), (267.04465198516846, 235.82937622070315), (226.72940683364868, 269.9336814880371), (113.6221418380737, 279.1834259033203)]
